id,Aerial Duels won,Age,Assists,Attacking options created,Attempted Passes,Blocks,Clearances,Country,Expected Goal Contributions,Interceptions,Open Play Goals,Open Play Expected Goals,Percentage of Passes Completed,Progressive Passes Rec,Progressive Passes,Progressive Carries,Shots,Successful Dribbles,Touches in attacking penalty area,Tackles,Value at beginning of 2020/21 season,Value at beginning of 2021/22 season,Value at beginning of 2022/23 season,Value at beginning of 2023/24 season
443,2.5,31,0.0,0.68,39.2,1.2,3.43,12,0.0,1.0,0.0,0.03,81.6,0.11,2.29,0.33,0.54,0.16,0.82,1.8,1.4,1.5,2.0,1.5
1002,0.9,24,0.0,1.41,54.9,1.68,2.94,21,0.06,2.3,0.0,0.01,79.7,1.09,4.03,0.84,0.25,0.5,0.25,1.93,2.5,8.0,12.0,12.0
1077,0.4,27,0.19,3.48,50.3,1.73,0.77,18,0.17,1.1,0.16,0.08,69.5,2.47,4.53,0.67,0.74,0.77,0.93,2.25,3.0,22.0,30.0,22.0
837,0.5,24,0.0,3.98,24.8,0.25,0.25,47,0.16,0.5,0.31,0.42,69.2,7.84,2.05,3.61,2.67,1.87,4.04,1.06,20.0,14.0,15.0,14.0
1612,0.6,24,0.23,4.05,87.3,0.81,1.12,21,0.34,1.2,0.08,0.08,75.4,4.36,7.28,1.37,1.24,0.89,1.5,1.93,110.0,80.0,80.0,65.0
304,0.3,21,0.13,3.24,25.9,1.26,0.69,47,0.11,0.8,0.25,0.2,74.9,5.81,2.84,3.22,1.83,1.51,4.42,1.89,1.5,2.0,2.0,15.0
1328,2.3,23,0.08,0.81,46.5,1.08,3.95,47,0.03,1.1,0.0,0.03,88.1,0.08,2.17,0.54,0.54,0.39,0.66,1.97,9.0,8.0,8.0,25.0
313,2.4,31,0.0,1.22,49.6,1.22,3.47,21,0.04,1.0,0.03,0.07,79.4,1.33,3.41,0.84,0.61,0.32,1.79,1.74,5.0,3.5,7.0,10.0
149,0.6,26,0.0,1.59,37.4,1.51,1.17,61,0.08,1.9,0.0,0.06,69.8,4.68,2.84,1.84,1.0,1.0,1.34,1.59,0.5,0.8,1.5,2.5
1148,0.9,23,0.0,2.39,37.1,1.82,1.28,18,0.14,0.9,0.0,0.27,67.6,4.1,4.01,0.82,1.09,0.82,2.46,2.82,8.0,18.0,15.0,13.0
1213,0.0,31,0.56,6.49,71.4,0.35,0.13,8,0.48,0.3,0.56,0.42,80.5,6.82,9.41,4.58,2.33,2.25,4.45,1.08,1.0,0.8,0.8,60.0
574,3.9,29,0.0,2.57,22.8,1.22,0.54,53,0.09,0.0,0.27,0.29,58.3,5.85,1.5,0.95,4.08,0.82,6.8,1.09,8.0,5.0,3.5,2.0
50,0.6,24,0.14,2.47,53.5,1.44,2.15,61,0.18,1.3,0.0,0.02,72.9,4.31,3.06,2.11,0.48,0.57,1.44,1.77,5.0,4.0,4.0,3.0
1324,0.9,22,0.0,1.18,52.2,1.12,1.68,61,0.02,1.2,0.0,0.02,87.1,0.37,2.25,0.56,0.37,0.75,0.94,3.56,0.15,0.15,0.15,0.2
726,0.5,22,0.21,3.3,41.1,0.81,1.43,47,0.22,0.6,0.21,0.26,80.1,8.73,2.0,5.21,1.29,2.52,4.07,1.71,3.0,20.0,20.0,40.0
833,1.1,26,0.07,1.45,40.9,1.51,2.63,67,0.05,1.6,0.07,0.01,73.1,2.24,3.55,1.32,0.13,0.39,0.86,3.09,14.0,12.0,12.0,10.0
1115,1.0,29,0.1,2.8,53.4,1.11,2.11,26,0.17,0.9,0.07,0.03,77.3,0.62,4.88,0.94,0.94,0.26,0.36,2.02,0.0,3.5,4.5,14.0
1166,1.1,21,0.03,2.65,64.5,1.23,0.89,19,0.09,1.7,0.03,0.06,88.5,1.75,6.28,1.09,0.8,0.8,0.8,2.87,5.0,5.0,4.5,75.0
470,0.9,26,0.08,2.01,30.4,1.29,1.44,37,0.06,0.8,0.08,0.08,65.9,3.2,2.96,1.17,0.82,0.55,1.48,2.07,4.0,2.5,2.8,3.0
971,1.8,27,0.07,2.88,23.8,1.21,1.68,3,0.12,0.6,0.26,0.3,78.5,5.85,2.3,2.12,2.6,2.85,4.24,1.32,0.9,5.0,15.0,10.0
653,1.0,25,0.07,3.83,61.3,1.04,0.63,1,0.13,1.2,0.1,0.06,85.4,2.12,5.66,1.35,0.8,1.39,0.42,2.95,40.0,30.0,33.0,40.0
399,2.7,32,0.13,3.13,26.7,0.39,1.1,13,0.08,0.3,0.13,0.28,68.2,9.06,2.59,2.27,2.65,1.3,6.02,0.52,38.0,33.0,30.0,8.0
511,1.5,34,0.05,0.61,49.5,1.16,3.39,23,0.08,1.0,0.0,0.01,79.3,0.16,3.02,0.21,0.11,0.21,0.48,1.75,0.65,0.7,0.7,0.45
320,1.9,28,0.0,0.88,62.3,1.34,3.97,27,0.03,0.5,0.0,0.07,91.1,0.28,3.69,1.29,0.34,0.11,0.5,1.06,3.5,5.0,7.0,12.0
19,3.0,29,0.0,0.6,48.8,1.25,3.19,45,0.02,1.2,0.23,0.01,77.6,0.68,2.74,0.46,0.23,0.34,0.68,1.14,4.5,4.0,3.0,2.5
684,1.4,23,0.0,0.78,47.7,1.44,3.76,52,0.01,1.4,0.05,0.03,85.2,0.56,2.18,0.6,0.51,0.28,0.93,1.35,0.35,1.0,1.8,25.0
35,1.1,26,0.05,1.85,52.0,1.32,1.95,61,0.04,0.5,0.0,0.01,76.0,4.24,2.78,2.1,0.29,1.02,0.44,2.1,4.0,6.0,6.0,6.0
902,2.2,24,0.08,2.33,38.7,1.51,1.03,49,0.1,1.1,0.16,0.19,76.2,4.28,4.75,2.46,1.58,0.55,2.85,1.27,1.8,6.0,6.0,7.5
827,1.2,31,0.0,0.48,40.5,1.23,4.91,31,0.0,1.4,0.05,0.07,82.4,0.31,1.38,0.2,0.41,0.1,0.61,1.64,1.8,1.0,0.9,0.8
1527,1.4,20,0.0,1.03,44.6,1.79,3.32,23,0.02,1.5,0.05,0.09,87.0,0.38,2.55,0.65,0.43,0.43,0.92,1.68,0.25,0.6,1.0,6.0
407,1.4,27,0.11,1.4,44.0,1.37,3.21,63,0.05,2.0,0.0,0.03,69.9,0.85,2.47,0.55,0.55,0.63,0.22,1.29,5.5,2.8,2.0,5.5
920,1.4,25,0.23,3.41,22.9,1.08,0.6,3,0.19,0.6,0.58,0.55,73.0,5.59,2.8,1.51,3.83,0.98,5.57,1.03,70.0,80.0,70.0,85.0
537,2.5,32,0.0,0.5,46.0,1.32,4.73,8,0.02,2.0,0.06,0.05,83.9,0.06,3.65,0.72,0.84,0.0,1.2,1.02,15.0,10.0,7.0,2.5
758,2.3,33,0.0,0.92,48.8,1.28,3.19,21,0.02,1.0,0.04,0.05,75.3,1.84,4.03,0.88,0.32,0.28,0.84,1.99,3.2,2.0,2.0,1.2
1062,4.3,26,0.26,3.87,40.4,0.95,0.53,23,0.27,0.9,0.63,0.41,73.2,8.86,4.33,2.43,2.9,0.63,5.49,1.95,45.0,42.0,45.0,30.0
1199,0.7,21,0.0,1.48,45.7,1.69,3.17,56,0.03,1.1,0.0,0.05,75.2,3.59,1.69,1.13,0.56,0.77,1.34,3.45,0.45,1.2,1.8,16.0
245,2.2,28,0.16,1.37,15.3,0.57,0.81,8,0.06,0.0,0.41,0.3,63.0,3.73,1.22,0.73,1.7,0.41,4.54,0.32,20.0,15.0,12.0,6.0
1127,2.1,21,0.0,2.16,44.4,1.75,2.38,65,0.14,1.6,0.0,0.03,63.6,3.33,2.38,1.43,0.79,0.63,0.79,3.97,0.0,2.0,2.0,1.5
784,6.2,27,0.2,2.1,18.3,1.07,0.97,67,0.14,0.2,0.2,0.23,55.0,3.43,1.59,0.26,2.1,0.56,4.5,0.87,3.5,5.0,5.0,7.0
489,3.0,36,0.0,1.06,44.9,0.75,5.11,3,0.01,2.4,0.08,0.07,76.5,0.34,3.35,1.09,0.92,0.34,1.42,1.26,1.0,0.5,0.6,0.4
154,1.8,29,0.04,2.04,24.8,0.5,0.7,52,0.13,0.1,0.37,0.29,75.5,5.16,1.69,0.7,2.23,0.5,3.88,0.7,22.0,17.0,16.0,8.0
961,1.0,28,0.1,2.46,59.3,0.68,1.66,37,0.05,0.5,0.0,0.05,81.6,4.19,4.29,2.34,0.68,0.29,0.97,1.75,2.0,3.0,3.0,2.0
853,1.2,26,0.4,3.77,25.2,0.72,0.64,48,0.34,0.0,0.32,0.56,74.7,7.91,2.16,2.64,3.03,1.6,4.63,0.56,15.0,20.0,20.0,18.0
1311,0.6,23,0.0,1.96,67.7,1.35,3.01,23,0.03,2.6,0.0,0.01,78.8,4.98,4.26,1.97,0.73,1.35,0.42,3.43,0.1,0.25,0.4,1.2
625,1.4,20,0.0,1.89,25.3,1.11,2.07,27,0.03,2.0,0.0,0.05,72.7,0.69,2.49,0.55,1.24,0.69,1.11,2.63,0.0,0.0,0.1,1.5
685,1.0,29,0.13,1.79,18.0,0.79,0.52,38,0.1,0.5,0.13,0.1,65.5,5.17,1.31,1.38,0.98,0.79,3.21,0.79,1.4,2.0,1.8,1.5
569,1.2,30,0.13,3.19,71.2,0.85,1.78,37,0.17,0.9,0.11,0.09,84.4,4.84,6.8,2.32,0.96,0.43,2.82,1.69,22.0,25.0,25.0,25.0
1618,1.7,30,0.06,0.69,54.3,1.14,4.66,21,0.04,1.6,0.03,0.03,85.2,0.2,3.17,0.57,0.2,0.17,0.6,0.43,27.0,32.0,30.0,22.0
17,1.0,35,0.12,2.88,39.5,0.75,0.12,21,0.13,0.3,0.25,0.12,82.6,5.36,4.11,1.25,1.0,0.37,4.11,1.12,8.0,2.5,2.0,1.2
127,4.9,32,0.0,1.79,15.8,0.5,0.95,16,0.04,0.3,0.4,0.44,61.6,4.91,1.15,1.15,2.9,0.8,5.91,0.95,8.0,6.0,6.0,6.0
1279,0.6,24,0.0,1.76,63.6,0.7,1.75,61,0.11,0.9,0.0,0.03,79.4,2.8,4.84,1.68,0.35,0.98,1.19,2.59,3.0,2.5,2.5,2.5
1673,1.4,24,0.0,1.38,46.6,1.27,3.01,64,0.08,1.2,0.0,0.03,73.4,2.62,2.97,2.55,0.46,1.17,0.5,1.91,6.3,2.5,2.5,2.0
927,1.5,22,0.0,1.4,50.9,0.95,4.0,21,0.16,2.4,0.19,0.07,67.0,3.81,4.0,1.91,0.95,0.0,1.72,2.67,1.0,2.5,3.5,3.5
980,0.6,26,0.22,3.62,43.2,1.42,1.46,3,0.23,1.5,0.06,0.09,77.1,3.07,4.91,1.49,1.17,0.85,1.2,1.58,5.5,4.0,4.0,7.0
1669,0.7,25,0.04,1.72,55.4,1.34,1.08,5,0.03,1.0,0.04,0.01,84.6,0.6,4.78,1.29,0.3,0.78,0.17,2.24,17.0,27.0,27.0,22.0
190,1.7,23,0.0,0.87,55.6,1.25,2.91,21,0.02,1.0,0.0,0.01,73.8,2.29,3.85,1.56,0.21,0.83,0.21,2.08,2.0,3.0,9.0,10.0
1139,0.6,32,0.07,2.14,47.2,1.15,0.75,23,0.14,1.3,0.07,0.07,69.2,3.6,5.91,1.77,1.29,1.56,0.61,2.17,0.85,0.8,0.7,0.4
992,0.5,23,0.07,2.03,42.6,0.96,2.15,43,0.08,1.2,0.0,0.01,76.0,6.23,3.12,1.78,0.3,0.59,0.3,3.26,0.9,0.9,1.0,1.5
1661,4.4,29,0.0,0.35,54.6,0.82,3.28,48,0.01,1.3,0.08,0.1,80.8,0.0,2.96,0.16,0.41,0.16,0.41,0.9,3.2,5.0,4.0,2.5
1619,0.9,27,0.19,1.43,41.2,1.08,3.7,48,0.1,0.6,0.09,0.17,78.1,1.97,1.92,1.45,0.89,0.51,1.31,1.03,0.7,1.4,1.4,2.5
606,1.0,25,0.03,2.19,26.1,1.06,0.4,21,0.11,0.3,0.43,0.34,69.8,8.53,2.62,3.32,2.39,0.9,4.42,0.86,28.0,32.0,32.0,35.0
180,0.4,23,0.0,3.63,52.1,0.65,0.29,45,0.14,1.1,0.07,0.2,86.9,6.12,6.62,4.25,1.87,3.31,3.24,1.51,0.3,1.5,2.0,12.0
301,2.3,25,0.03,0.99,62.0,1.43,3.46,3,0.04,1.7,0.0,0.06,88.0,0.52,3.77,0.85,0.4,0.4,0.61,2.49,15.0,35.0,40.0,60.0
496,1.9,27,0.0,0.54,40.7,0.25,4.58,15,0.01,1.4,0.0,0.17,85.9,0.13,1.4,0.25,0.51,0.51,0.76,1.02,0.75,0.8,0.8,0.6
1700,0.4,23,0.18,3.06,28.3,0.66,0.84,45,0.13,0.8,0.36,0.47,74.1,10.04,2.62,3.64,3.02,1.53,5.46,1.2,2.0,2.5,2.0,9.0
1418,0.4,23,0.17,2.99,29.5,0.66,0.21,61,0.16,0.5,0.17,0.19,69.5,7.06,3.51,4.79,2.31,2.35,3.68,0.83,1.0,2.5,3.5,12.0
1398,0.4,32,0.45,5.81,55.1,1.04,0.22,1,0.35,0.4,0.22,0.25,83.0,11.31,3.38,3.82,1.89,1.37,5.08,1.45,48.0,40.0,35.0,20.0
517,0.6,31,0.0,4.21,67.3,1.69,1.34,23,0.1,2.1,0.0,0.05,86.8,1.52,7.4,1.78,0.89,0.62,0.98,2.77,0.7,2.0,3.0,2.0
1069,0.7,31,0.07,2.32,45.3,0.94,3.07,26,0.12,0.6,0.0,0.01,65.7,1.95,3.15,0.9,0.3,0.11,0.26,1.61,2.0,2.5,4.0,1.0
476,1.2,24,0.13,1.56,81.2,0.81,2.01,3,0.06,0.9,0.06,0.09,90.2,0.97,7.71,2.62,0.58,0.78,0.74,1.0,8.0,10.0,11.0,22.0
157,1.5,31,0.0,1.0,58.3,1.06,3.18,37,0.03,1.9,0.04,0.09,87.0,1.06,3.5,0.8,0.58,0.4,1.02,2.66,10.0,5.0,3.0,3.0
1243,3.1,25,0.04,1.06,54.4,1.14,3.03,58,0.02,1.0,0.08,0.09,85.7,0.13,3.29,0.38,0.8,0.0,1.47,1.68,28.0,23.0,20.0,18.0
1195,0.4,21,0.12,2.53,34.7,1.09,0.42,23,0.09,0.5,0.12,0.07,84.5,3.92,3.5,2.65,1.15,1.27,1.57,1.21,8.0,5.0,4.0,10.0
16,0.4,31,0.0,3.16,45.9,1.69,0.38,21,0.18,0.8,0.0,0.0,80.3,1.32,6.2,0.75,0.19,1.5,0.19,2.25,3.2,2.0,2.0,1.2
1072,0.1,33,0.22,4.78,53.8,1.16,0.22,52,0.22,0.5,0.11,0.1,75.6,4.88,7.26,1.44,1.39,0.89,1.72,1.94,45.0,75.0,75.0,2.0
1676,1.7,23,0.18,1.17,33.3,0.83,1.11,26,0.01,1.5,0.0,0.05,77.2,2.03,3.05,1.39,0.55,0.65,1.29,1.94,0.6,4.0,4.0,4.0
546,1.4,19,0.12,2.89,43.2,1.22,0.73,61,0.14,0.8,0.06,0.11,84.6,5.28,4.67,1.68,0.92,0.95,2.59,1.77,0.0,40.0,60.0,90.0
658,1.5,26,0.0,0.42,62.6,1.07,3.85,23,0.02,1.6,0.04,0.01,86.9,0.18,3.13,0.58,0.13,0.13,0.4,1.25,20.0,12.0,10.0,18.0
1386,3.8,30,0.07,2.87,31.9,1.98,0.34,23,0.14,0.5,0.27,0.27,67.7,7.09,3.2,1.91,2.66,0.75,3.75,2.73,4.0,5.0,4.0,2.5
1019,0.9,28,0.03,1.26,80.4,1.14,1.48,63,0.02,0.7,0.03,0.07,92.7,0.7,4.46,0.95,0.61,0.19,1.31,1.75,1.8,5.0,5.0,38.0
1419,1.6,24,0.41,4.5,29.2,1.09,0.89,68,0.33,0.5,0.07,0.24,59.0,3.2,2.32,1.77,2.59,2.38,2.73,1.09,35.0,40.0,40.0,4.0
959,0.5,27,0.22,4.59,38.1,0.8,0.92,37,0.25,0.9,0.1,0.26,72.0,4.18,3.47,1.89,2.28,1.09,2.21,1.77,37.0,45.0,45.0,35.0
1598,0.6,33,0.0,3.43,45.0,1.41,0.67,26,0.13,0.9,0.07,0.18,80.2,2.75,5.72,3.34,1.86,1.11,1.93,2.16,1.8,2.5,2.3,1.4
283,0.7,25,0.18,4.49,31.2,0.33,0.51,23,0.27,0.5,0.59,0.53,83.0,8.31,3.44,2.12,3.11,1.68,5.93,0.44,33.0,55.0,65.0,80.0
797,0.6,36,0.0,2.27,19.2,0.89,0.15,61,0.13,0.2,0.52,0.54,70.2,6.84,1.11,2.97,3.05,1.34,5.87,0.52,5.0,5.0,4.0,3.0
1387,0.7,38,0.05,2.24,33.3,0.43,0.58,23,0.13,0.8,0.05,0.1,67.8,7.66,2.07,1.75,0.85,0.69,1.38,1.12,0.2,0.2,0.25,0.2
225,0.6,24,0.08,3.38,29.7,1.05,0.24,68,0.15,0.2,0.08,0.05,74.3,6.51,1.77,3.22,1.05,1.53,1.53,1.45,0.4,3.0,2.0,2.0
26,1.6,37,0.06,0.54,41.2,1.3,4.23,23,0.03,1.5,0.0,0.05,84.1,0.11,1.97,0.23,0.51,0.23,0.51,1.07,0.5,0.25,0.5,0.25
1507,1.9,37,0.03,0.63,81.1,1.05,3.1,61,0.01,1.2,0.05,0.06,94.2,0.37,4.92,0.47,0.66,0.21,1.0,1.13,14.0,8.0,6.0,4.5
437,4.7,26,0.09,2.16,22.7,0.58,1.06,65,0.12,0.2,0.27,0.25,59.5,4.48,1.67,0.88,2.48,0.64,4.18,0.79,9.0,9.0,18.0,25.0
1655,3.4,25,0.0,2.27,15.9,0.89,0.83,67,0.11,0.1,0.13,0.24,61.4,4.57,0.76,0.7,1.59,0.51,4.38,0.32,0.8,0.4,1.0,3.0
229,0.6,25,0.17,3.81,55.1,0.92,0.73,8,0.14,1.2,0.13,0.1,83.2,1.39,7.33,1.35,0.92,1.49,1.65,2.58,28.0,30.0,40.0,70.0
37,0.8,21,0.27,3.61,36.7,1.07,0.27,61,0.14,1.1,0.09,0.15,79.1,6.44,3.85,1.56,0.98,1.39,2.46,1.16,0.1,0.2,0.25,15.0
749,2.2,27,0.0,2.09,28.3,1.03,0.81,48,0.06,0.8,0.15,0.12,72.7,4.71,2.87,1.4,1.03,1.25,3.38,2.28,1.0,10.0,10.0,11.0
1045,0.1,31,0.08,3.42,49.1,0.83,0.39,26,0.17,0.5,0.08,0.11,74.1,6.87,4.91,1.99,0.83,0.8,2.4,1.35,40.0,28.0,20.0,12.0
469,0.8,20,0.0,2.87,38.6,1.75,0.0,53,0.04,1.2,0.39,0.28,82.3,5.84,3.7,2.73,2.92,0.78,6.04,1.95,0.0,3.5,12.0,16.0
1444,1.0,32,0.07,1.55,43.7,1.62,2.18,61,0.08,1.2,0.0,0.09,69.7,4.16,4.3,2.26,0.85,1.34,1.48,2.26,6.0,3.0,2.5,2.5
1672,0.1,21,0.16,3.68,46.5,0.54,0.78,8,0.2,0.4,0.08,0.05,74.2,6.92,4.27,4.35,0.62,2.18,1.55,1.94,3.6,5.0,5.0,4.0
687,1.6,25,0.15,3.77,46.3,0.85,2.3,21,0.3,1.0,0.0,0.02,64.2,3.67,4.33,1.52,0.63,0.41,0.7,1.26,1.2,2.0,2.5,2.0
1564,1.2,25,0.13,4.37,54.4,1.29,1.13,47,0.22,0.6,0.25,0.16,73.6,3.34,5.86,1.89,1.73,0.88,1.98,1.45,14.5,18.0,25.0,30.0
639,1.7,33,0.14,1.04,23.0,0.85,1.41,67,0.08,0.3,0.28,0.26,71.2,4.09,2.68,0.14,1.97,0.42,4.09,0.99,2.0,0.8,0.7,0.4
1466,1.0,20,0.0,3.33,26.0,1.11,0.95,21,0.06,1.0,0.0,0.16,67.7,6.19,2.06,4.13,1.27,1.9,5.08,2.7,0.0,0.5,0.8,8.0
1218,2.2,23,0.16,1.21,73.6,1.38,2.78,26,0.06,1.2,0.13,0.06,86.4,0.51,5.92,1.66,0.64,0.51,0.9,2.21,4.0,20.0,28.0,40.0
1158,0.6,19,0.26,2.7,25.6,1.28,0.39,23,0.23,0.3,0.13,0.26,65.8,9.63,1.16,4.49,3.08,2.7,4.11,1.67,0.8,12.0,15.0,12.0
1412,0.1,32,0.22,3.39,48.4,0.67,0.13,8,0.13,0.7,0.09,0.11,85.5,6.01,5.65,3.1,0.94,2.02,2.74,1.03,25.0,15.0,12.0,6.0
1300,0.6,30,0.0,0.35,69.3,1.05,3.32,61,0.0,0.7,0.0,0.01,88.9,0.17,1.77,0.0,0.11,0.11,0.0,1.0,9.0,5.0,5.5,5.0
1548,0.4,29,0.23,5.24,48.3,0.57,0.23,61,0.22,0.2,0.17,0.12,77.9,8.51,6.81,2.61,2.5,1.98,1.93,1.64,20.0,16.0,10.0,6.0
800,2.7,31,0.14,1.04,39.0,0.56,3.1,61,0.0,1.6,0.0,0.0,68.6,2.82,1.83,1.83,0.14,0.42,0.56,2.11,10.0,4.0,4.0,2.5
160,0.4,22,0.0,3.22,32.3,0.83,0.71,61,0.06,1.3,0.12,0.15,70.4,6.72,1.89,2.83,2.01,1.18,3.18,2.6,0.9,0.9,1.0,2.0
956,2.1,23,0.32,1.86,50.3,1.61,2.73,23,0.11,1.2,0.16,0.11,78.6,4.66,3.7,3.7,1.13,0.96,2.57,1.93,0.0,2.0,3.0,5.0
1186,0.4,22,0.28,2.69,28.0,0.64,0.36,66,0.13,0.1,0.21,0.25,72.6,5.68,2.49,3.69,1.85,1.85,3.55,1.28,0.2,4.0,9.0,50.0
821,2.1,29,0.03,0.56,37.6,1.59,5.4,8,0.01,1.5,0.06,0.07,81.7,0.03,2.04,0.2,0.5,0.06,0.87,1.15,0.6,1.0,2.0,2.0
1435,0.6,34,0.06,2.34,53.6,0.89,1.0,61,0.06,0.7,0.11,0.09,82.0,1.34,6.46,1.61,1.45,0.83,0.5,1.5,4.0,2.5,2.5,2.5
877,0.4,22,0.39,5.3,39.9,0.73,0.31,25,0.3,0.2,0.31,0.32,78.1,10.46,3.08,5.36,3.31,3.08,6.73,1.54,10.0,16.0,15.0,85.0
913,0.4,22,0.06,2.43,23.6,1.32,0.28,72,0.08,0.5,0.11,0.19,65.0,8.8,1.54,4.73,1.98,2.64,4.07,1.65,0.3,0.2,0.3,4.0
152,2.5,26,0.0,0.49,44.2,2.02,5.16,0,0.01,1.2,0.0,0.03,84.6,0.0,1.81,0.43,0.39,0.09,0.77,1.72,1.5,2.0,1.8,3.5
1559,1.2,20,0.0,0.56,38.9,3.17,4.23,23,0.02,0.4,0.0,0.0,86.4,0.53,1.94,0.0,0.0,0.35,0.18,2.47,0.0,0.4,0.4,1.0
509,1.6,22,0.08,0.79,46.9,1.34,3.03,5,0.02,1.2,0.0,0.02,86.2,0.32,2.91,0.63,0.39,0.08,0.67,2.32,1.0,7.0,8.0,8.0
1135,2.5,33,0.15,2.02,17.1,0.64,0.44,38,0.06,0.3,0.25,0.36,53.4,5.9,1.33,2.41,1.92,1.28,3.94,0.69,12.0,12.0,10.0,7.0
1250,0.8,21,0.16,2.98,35.8,0.79,1.42,26,0.17,1.0,0.0,0.03,68.7,5.67,3.31,3.47,0.47,1.42,1.58,2.52,0.025,0.8,1.3,4.0
1420,0.5,22,0.28,4.87,39.9,1.01,0.31,8,0.26,0.5,0.31,0.51,86.9,9.85,2.87,5.18,3.38,2.67,7.18,0.68,45.0,40.0,60.0,100.0
103,1.0,26,0.24,3.29,25.6,0.71,0.16,8,0.15,0.2,0.28,0.51,74.5,7.45,2.26,1.82,2.97,1.07,5.87,0.71,28.0,0.9,1.2,15.0
586,2.0,29,0.0,0.56,47.9,1.56,3.65,12,0.0,1.6,0.11,0.07,87.5,0.0,2.83,0.21,0.6,0.04,0.92,1.77,10.0,15.0,15.0,10.0
1505,0.5,32,0.09,4.36,59.1,0.66,0.28,61,0.24,0.5,0.16,0.16,77.7,5.52,5.9,3.21,1.72,1.03,2.03,0.94,20.0,20.0,20.0,15.0
1143,1.1,37,0.0,2.93,46.4,2.01,1.08,53,0.17,0.5,0.0,0.05,71.6,1.7,6.5,1.32,1.24,0.31,0.54,2.55,1.0,0.9,0.9,0.5
53,0.7,27,0.21,4.53,40.0,1.14,0.32,55,0.2,1.4,0.23,0.2,70.4,7.92,4.72,3.11,1.73,0.94,2.9,2.2,20.0,25.0,25.0,28.0
151,0.4,28,0.18,4.44,38.7,0.72,0.18,40,0.3,0.2,0.0,0.21,70.2,10.62,4.59,4.05,2.79,1.53,5.04,0.81,5.0,4.0,4.5,3.5
403,0.7,25,0.14,4.23,40.2,0.75,0.34,21,0.16,0.5,0.31,0.25,78.4,4.4,4.47,2.36,2.39,2.42,2.87,1.43,18.0,20.0,22.0,40.0
1650,2.3,30,0.12,2.72,45.5,1.36,1.94,39,0.15,0.8,0.15,0.14,79.2,2.06,5.27,0.99,1.39,0.86,1.69,2.16,6.0,10.0,8.0,6.5
207,0.4,30,0.04,2.06,33.0,0.91,1.02,38,0.06,0.8,0.15,0.16,70.1,6.76,2.29,1.67,1.13,0.65,2.8,1.53,8.0,8.0,7.0,7.0
1607,0.3,33,0.18,4.28,101.8,0.9,0.39,26,0.17,1.0,0.06,0.06,91.0,1.38,12.22,1.77,1.23,0.33,0.6,2.31,50.0,25.0,20.0,15.0
1122,2.9,34,0.0,1.04,49.6,1.41,4.65,39,0.0,1.7,0.0,0.05,76.1,0.14,3.0,0.25,0.42,0.21,0.78,1.2,9.0,8.0,12.0,0.9
1491,2.1,26,0.0,0.36,49.0,1.55,4.68,37,0.02,1.3,0.06,0.03,86.5,0.09,2.07,0.37,0.52,0.06,0.66,0.95,3.2,2.5,3.0,3.0
8,2.0,27,0.0,1.61,73.0,1.15,3.32,57,0.03,1.2,0.13,0.06,86.9,0.51,6.38,1.79,0.64,1.02,1.15,1.28,25.0,25.0,22.0,10.0
1014,2.6,33,0.0,0.49,54.1,2.01,4.13,23,0.02,1.0,0.12,0.07,86.5,0.24,3.89,0.0,0.35,0.12,0.59,1.06,3.5,5.0,4.5,2.5
1526,0.9,26,0.0,1.69,47.9,1.01,1.36,67,0.09,1.4,0.0,0.06,80.0,4.78,2.92,2.61,0.35,1.36,1.01,2.26,2.5,2.5,3.0,2.5
1060,0.4,24,0.19,5.05,52.0,0.56,0.32,49,0.28,0.2,0.4,0.3,80.4,5.53,7.74,2.46,2.56,1.31,3.55,1.1,2.0,4.0,5.5,90.0
452,0.9,31,0.07,4.08,37.7,1.45,0.15,3,0.11,0.4,0.29,0.27,77.6,7.71,3.53,3.05,2.18,1.56,5.13,2.0,16.0,20.0,16.0,9.0
253,3.2,22,0.0,1.25,50.7,0.92,3.1,65,0.01,0.8,0.0,0.06,84.0,0.13,4.02,1.52,0.73,0.66,1.05,1.78,1.2,1.2,1.7,5.0
1327,1.4,30,0.05,2.21,28.6,0.88,0.93,61,0.06,0.5,0.15,0.17,70.1,4.05,3.17,1.12,1.61,0.83,2.88,1.51,0.6,1.8,3.0,3.0
896,0.2,26,0.0,2.51,43.8,1.82,0.52,5,0.15,1.1,0.16,0.16,79.6,3.12,5.15,2.92,1.15,1.67,2.29,3.64,30.0,26.0,28.0,28.0
1616,0.5,24,0.0,2.07,56.7,1.09,2.49,47,0.06,1.5,0.0,0.03,87.3,2.8,4.11,1.75,0.44,0.61,1.53,3.02,3.2,9.0,10.0,22.0
880,1.3,32,0.19,5.04,75.1,1.21,2.26,21,0.35,1.2,0.03,0.02,71.6,4.07,7.0,1.21,0.38,0.51,0.7,1.91,20.0,18.0,15.0,11.0
1602,1.2,35,0.07,1.44,43.9,1.3,0.63,70,0.04,1.1,0.0,0.02,81.8,1.23,4.3,0.95,0.39,0.95,0.7,1.97,3.0,1.0,1.0,0.8
623,0.6,27,0.08,2.51,22.3,1.43,0.4,67,0.1,0.4,0.24,0.26,76.4,4.78,2.39,1.99,1.43,1.04,3.03,1.59,15.0,13.0,16.0,12.0
345,0.5,31,0.11,1.48,58.8,1.06,1.73,5,0.06,0.8,0.04,0.05,87.4,3.04,3.04,0.85,0.67,0.21,1.06,0.81,65.0,55.0,55.0,40.0
